   1.047198,   0.200000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000 ,  0.000000
    1.048841,   0.198079,   0.000602,  -0.057719,   0.123000,  -0.011395,  -0.123000,  -0.123000,  -0.068602,   0.028008,  -0.041958,   0.001365 ,  0.000000
    1.048841,   0.200992,   0.005667,  -0.131571,   0.246000,  -0.134395,   0.000000,  -0.210465,   0.054398,   0.151008,   0.081042,   0.124365 ,  0.000000
    1.048841,   0.203905,   0.010731,  -0.200514,   0.369000,  -0.257395,   0.123000,  -0.281831,   0.177398,   0.274008,   0.204042,   0.247365 ,  0.000000
    1.048841,   0.206818,   0.015796,  -0.257346,   0.492000,  -0.380395,   0.246000,  -0.339436,   0.300398,   0.397008,   0.327042,   0.370365 ,  0.000000
    1.048841,   0.209731,   0.020860,  -0.303509,   0.615000,  -0.503395,   0.369000,  -0.385969,   0.423398,   0.520008,   0.450042,   0.493365 ,  0.000000
    1.048841,   0.212644,   0.025925,  -0.340910,   0.738000,  -0.626395,   0.492000,  -0.423612,   0.546398,   0.643008,   0.573042,   0.616365 ,  0.000000
    1.048663,   0.215218,   0.030266,  -0.371184,   0.861000,  -0.749395,   0.549122,  -0.454079,   0.655648,   0.747012,   0.679405,   0.723255 ,  0.000000
    1.048785,   0.216678,   0.033258,  -0.395528,   0.984000,  -0.872395,   0.496492,  -0.478321,   0.719285,   0.820661,   0.745012,   0.794934 ,  0.000000
    1.049458,   0.216989,   0.035382,  -0.414948,   1.107000,  -0.995395,   0.373492,  -0.497094,   0.737324,   0.877697,   0.773972,   0.841048 ,  0.000000
    1.050610,   0.216349,   0.036836,  -0.430482,   1.230000,  -1.118395,   0.250492,  -0.511520,   0.717826,   0.922345,   0.773147,   0.867024 ,  0.000000
    1.052014,   0.215086,   0.037715,  -0.443034,   1.353000,  -1.169009,   0.127492,  -0.522743,   0.673291,   0.955061,   0.751364,   0.876988 ,  0.000000
    1.053468,   0.213488,   0.038097,  -0.453267,   1.476000,  -1.123239,   0.004492,  -0.531627,   0.614710,   0.976137,   0.716361,   0.874486 ,  0.000000
    1.054944,   0.211596,   0.037994,  -0.461746,   1.585611,  -1.008569,  -0.118508,  -0.538743,   0.543653,   0.985655,   0.669233,   0.860074 ,  0.000000
    1.056560,   0.209238,   0.037355,  -0.468994,   1.626074,  -0.885569,  -0.241508,  -0.544480,   0.453447,   0.983362,   0.605223,   0.831586 ,  0.000000
    1.058356,   0.206406,   0.036248,  -0.475261,   1.622806,  -0.762569,  -0.364508,  -0.549066,   0.343900,   0.971225,   0.524778,   0.790347 ,  0.000000
    1.060160,   0.203188,   0.034703,  -0.480768,   1.593124,  -0.639569,  -0.487508,  -0.552709,   0.220900,   0.950205,   0.427860,   0.736903 ,  0.000000
    1.061534,   0.199777,   0.032717,  -0.485736,   1.548330,  -0.516569,  -0.610508,  -0.555584,   0.097900,   0.920716,   0.312729,   0.670750 ,  0.000000
    1.062853,   0.196344,   0.030269,  -0.490367,   1.496388,  -0.393569,  -0.733508,  -0.557792,  -0.025100,   0.883134,   0.189729,   0.590398 ,  0.000000
    1.064450,   0.193027,   0.027317,  -0.494936,   1.444576,  -0.270569,  -0.856508,  -0.559450,  -0.148100,   0.837993,   0.066729,   0.493485 ,  0.000000
    1.066429,   0.189833,   0.023837,  -0.499742,   1.402478,  -0.147569,  -0.979508,  -0.560671,  -0.271100,   0.786443,  -0.056271,   0.377755 ,  0.000000
    1.068534,   0.186696,   0.020136,  -0.504924,   1.384293,  -0.043514,  -1.102508,  -0.561531,  -0.394100,   0.731692,  -0.179271,   0.254755 ,  0.000000
    1.070755,   0.183550,   0.016508,  -0.510111,   1.396200,  -0.022630,  -1.183431,  -0.562063,  -0.517100,   0.680684,  -0.302271,   0.131755 ,  0.000000
    1.073289,   0.180365,   0.013087,  -0.514790,   1.409612,  -0.017713,  -1.240208,  -0.562367,  -0.640100,   0.639836,  -0.425271,   0.008755 ,  0.000000
    1.075848,   0.177092,   0.010087,  -0.518893,   1.419836,  -0.015111,  -1.283751,  -0.562602,  -0.763100,   0.609618,  -0.548271,  -0.104424 ,  0.000000
    1.078288,   0.173721,   0.007548,  -0.522333,   1.427296,  -0.013230,  -1.317637,  -0.562904,  -0.886100,   0.588586,  -0.671271,  -0.204565 ,  0.000000
    1.080580,   0.170259,   0.005425,  -0.525006,   1.432687,  -0.011751,  -1.344123,  -0.563415,  -1.009100,   0.575143,  -0.794271,  -0.292321 ,  0.000000
    1.082711,   0.166713,   0.003688,  -0.526798,   1.436566,  -0.010565,  -1.364873,  -0.564305,  -1.132100,   0.568361,  -0.917271,  -0.368186 ,  0.000000
    1.084681,   0.163082,   0.002331,  -0.527567,   1.439352,  -0.009612,  -1.381157,  -0.565786,  -1.255100,   0.568089,  -1.040271,  -0.432333 ,  0.000000
    1.086505,   0.159360,   0.001377,  -0.527121,   1.441352,  -0.008855,  -1.393953,  -0.568133,  -1.378100,   0.575061,  -1.163271,  -0.484498 ,  0.000000
    1.088552,   0.155709,   0.000881,  -0.525197,   1.442791,  -0.008269,  -1.404017,  -0.571710,  -1.501100,   0.591062,  -1.275261,  -0.523869 ,  0.000000
    1.091068,   0.152197,   0.000952,  -0.521479,   1.443827,  -0.007821,  -1.411944,  -0.577055,  -1.624100,   0.619700,  -1.370355,  -0.548873 ,  0.000000
    1.094099,   0.148755,   0.001761,  -0.515506,   1.444574,  -0.007481,  -1.418201,  -0.584919,  -1.747100,   0.666576,  -1.450092,  -0.557023 ,  0.000000
    1.097724,   0.145291,   0.003561,  -0.506539,   1.445114,  -0.007230,  -1.423147,  -0.596356,  -1.870100,   0.739729,  -1.516259,  -0.544566 ,  0.000000
    1.102064,   0.141670,   0.006726,  -0.493421,   1.445504,  -0.007045,  -1.427065,  -0.612910,  -1.993100,   0.851078,  -1.571142,  -0.505787 ,  0.000000
    1.105923,   0.137924,   0.010893,  -0.474313,   1.445780,  -0.006900,  -1.430180,  -0.636951,  -2.116100,   0.974078,  -1.618077,  -0.431825 ,  0.000000
    1.108383,   0.133969,   0.016111,  -0.446244,   1.445974,  -0.006790,  -1.432660,  -0.672122,  -2.239100,   1.097078,  -1.661321,  -0.308825 ,  0.000000
    1.110702,   0.129934,   0.021336,  -0.404192,   1.446111,  -0.006714,  -1.434632,  -0.724588,  -2.362100,   1.220078,  -1.709128,  -0.185825 ,  0.000000
    1.112380,   0.125562,   0.026567,  -0.339346,   1.446259,  -0.006778,  -1.436136,  -0.806054,  -2.485100,   1.343078,  -1.777715,  -0.062825 ,  0.000000
    1.112380,   0.120323,   0.031806,  -0.233855,   1.446521,  -0.007161,  -1.437148,  -0.929054,  -2.608100,   1.466078,  -1.900715,   0.060175 ,  0.000000
    1.112380,   0.115084,   0.037046,  -0.110855,   1.447052,  -0.008160,  -1.437560,  -1.052054,  -2.731100,   1.589078,  -2.023715,   0.183175 ,  0.000000
