   0.000000,   0.000000,  -1.047198,  -0.362034,   0.000419,  -0.253500
    0.002208,  -0.003614,  -0.941429,  -0.327481,  -0.000028,  -0.252058
    0.068417,  -0.111683,  -0.847693,  -0.321793,  -0.016630,  -0.267062
    0.002183,  -0.003565,  -0.762032,  -0.299111,  -0.016771,  -0.242736
   -0.063228,   0.103485,  -0.683516,  -0.275286,  -0.016130,  -0.217250
   -0.128139,   0.209715,  -0.612015,  -0.249328,  -0.014336,  -0.190729
   -0.159219,   0.260576,  -0.548095,  -0.227974,  -0.014478,  -0.172282
   -0.158910,   0.260069,  -0.491898,  -0.212781,  -0.017485,  -0.160582
   -0.134134,   0.219524,  -0.442432,  -0.203746,  -0.023365,  -0.152984
   -0.101573,   0.166242,  -0.398189,  -0.195872,  -0.028998,  -0.144949
   -0.090274,   0.147751,  -0.357956,  -0.177787,  -0.027272,  -0.129509
   -0.081170,   0.132852,  -0.321776,  -0.160595,  -0.025173,  -0.115282
   -0.074067,   0.121229,  -0.289243,  -0.144664,  -0.023015,  -0.102435
   -0.067521,   0.110516,  -0.260005,  -0.130286,  -0.021065,  -0.091033
   -0.060706,   0.099364,  -0.233734,  -0.117588,  -0.019479,  -0.081028
   -0.054577,   0.089336,  -0.210119,  -0.106178,  -0.018087,  -0.072141
   -0.049065,   0.080319,  -0.188891,  -0.095942,  -0.016888,  -0.064254
   -0.044110,   0.072212,  -0.169809,  -0.086770,  -0.015885,  -0.057258
   -0.039653,   0.064923,  -0.152655,  -0.078539,  -0.015074,  -0.051062
   -0.035646,   0.058370,  -0.137225,  -0.071112,  -0.014439,  -0.045593
   -0.032020,   0.052492,  -0.122487,  -0.064767,  -0.014041,  -0.040776
   -0.028752,   0.047212,  -0.108820,  -0.059320,  -0.013742,  -0.036531
   -0.025816,   0.042464,  -0.096479,  -0.054427,  -0.013469,  -0.032763
   -0.023179,   0.038195,  -0.085393,  -0.049817,  -0.013215,  -0.029399
   -0.020813,   0.034353,  -0.075603,  -0.045463,  -0.012944,  -0.026389
   -0.018691,   0.030895,  -0.067098,  -0.041382,  -0.012637,  -0.023692
   -0.016789,   0.027784,  -0.059743,  -0.037552,  -0.012299,  -0.021275
   -0.015082,   0.024985,  -0.053411,  -0.033954,  -0.011941,  -0.019107
   -0.013550,   0.022468,  -0.047980,  -0.030578,  -0.011574,  -0.017163
   -0.012171,   0.020205,  -0.043134,  -0.027519,  -0.011243,  -0.015418
